model,Lot Number,s_serial,Qty,Lot Qty,Line,Line Desc,Start Date,Shift,End Date,Shift,Due Date,Prod Type,Model Group,Model Category,Actual Results,MPS Mngm. Code,Cost Center,Comment,Date YYYYMMDD,S/O,Cont No,This Plan Qty,Prev Qty,This Qty,Create WSID,Create User,Create PGM, Create Date,Create Time
KD-X380BTSKN,057A,31416,270,925,N0003,FA 03,2025-01-09,1,2025-01-09,1,2025-01-09,1,DMRBT-04-03-22,K,270,,100,,2025-01-09,5122522,P0255219,270,0,270,,,PLN06,MRPT37B2,20250114
KD-X380BTSKN,057A,31416,655,925,N0003,FA 03,2025-01-10,1,2025-01-10,1,2025-01-09,1,DMRBT-04-03-22,K,654,,100,,2025-01-09,5122522,P0255219,655,0,654,,,PLN06,MRPT37B2,20250114
KD-X482BTMN,076A,46421,145,200,N0003,FA 03,2025-01-10,1,2025-01-10,1,2025-01-10,1,DMRBT-04-03-22,K,145,,100,,2025-01-10,5122696,P0250052,145,0,145,,,PLN06,MRPT37B2,20250114
KD-X482BTMN,076A,46421,55,200,N0003,FA 03,2025-01-11,1,2025-01-11,1,2025-01-10,1,DMRBT-04-03-22,K,55,,100,,2025-01-10,5122696,P0250052,55,0,55,,,PLN06,MRPT37B2,20250114
KD-T752BTMN,047A,15416,400,400,N0003,FA 03,2025-01-11,1,2025-01-11,1,2025-01-11,1,JBT1-04-04-22,K,400,,100,,2025-01-11,5122800,P0247672,400,0,400,,,PLN06,MRPT37B2,20250114
KDC-X305KN,088A,56951,445,805,N0003,FA 03,2025-01-11,1,2025-01-11,1,2025-01-11,1,KDCBT-04-04-21,K,445,,100,,2025-01-11,5122803,P0255458,445,0,445,,,PLN06,MRPT37B2,20250114
KDC-X305KN,088A,56951,360,805,N0003,FA 03,2025-01-13,1,2025-01-13,1,2025-01-11,1,KDCBT-04-04-21,K,358,,100,,2025-01-11,5122803,P0255458,360,0,358,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,076A,60082,540,1002,N0003,FA 03,2025-01-13,1,2025-01-13,1,2025-01-13,1,KDCBT-04-04-21,K,450,,100,,2025-01-13,5122930,P0258682,540,0,450,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,076A,60082,462,1002,N0003,FA 03,2025-01-14,1,2025-01-14,1,2025-01-13,1,KDCBT-04-04-21,K,0,,100,,2025-01-13,5122930,P0258682,462,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,077A,61084,436,999,N0003,FA 03,2025-01-14,1,2025-01-14,1,2025-01-14,1,KDCBT-04-04-21,K,0,,100,,2025-01-14,5123141,P0258683,436,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,077A,61084,563,999,N0003,FA 03,2025-01-15,1,2025-01-15,1,2025-01-14,1,KDCBT-04-04-21,K,0,,100,,2025-01-14,5123141,P0258683,563,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,078A,62083,336,999,N0003,FA 03,2025-01-15,1,2025-01-15,1,2025-01-15,1,KDCBT-04-04-21,K,0,,100,,2025-01-15,5123252,P0258684,336,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,078A,62083,663,999,N0003,FA 03,2025-01-16,1,2025-01-16,1,2025-01-15,1,KDCBT-04-04-21,K,0,,100,,2025-01-15,5123252,P0258684,663,0,0,,,PLN06,MRPT37B2,20250114
U340BMSJN,065A,6041,120,120,N0003,FA 03,2025-01-16,1,2025-01-16,1,2025-01-16,1,KWDMR-03-03-17,K,0,,100,,2025-01-16,5123473,P0248677,120,0,0,,,PLN06,MRPT37B2,20250114
U342BTJN,039A,8341,116,240,N0003,FA 03,2025-01-16,1,2025-01-16,1,2025-01-16,1,KDCBT-04-04-21,K,0,,100,,2025-01-16,5123474,P0248684,116,0,0,,,PLN06,MRPT37B2,20250114
U342BTJN,039A,8341,124,240,N0003,FA 03,2025-01-17,1,2025-01-17,1,2025-01-16,1,KDCBT-04-04-21,K,0,,100,,2025-01-16,5123474,P0248684,124,0,0,,,PLN06,MRPT37B2,20250114
KD-T702BTEN,098A,53261,100,100,N0003,FA 03,2025-01-17,1,2025-01-17,1,2025-01-17,1,JBT1-04-04-17,K,0,,95,,2025-01-17,0,P0247649,100,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,058A,30081,405,405,N0003,FA 03,2025-01-17,1,2025-01-17,1,2025-01-17,1,JBT1-04-04-22,K,0,,100,,2025-01-17,0,P0247658,405,0,0,,,PLN06,MRPT37B2,20250114
KD-SX27BTKN,058A,37432,163,1152,N0003,FA 03,2025-01-17,1,2025-01-17,1,2025-01-17,1,DMRBT-04-03-22,K,0,,100,,2025-01-17,0,P0249890,163,0,0,,,PLN06,MRPT37B2,20250114
KD-SX27BTKN,058A,37432,700,1152,N0003,FA 03,2025-01-18,1,2025-01-18,1,2025-01-17,1,DMRBT-04-03-22,K,0,,100,,2025-01-17,0,P0249890,700,0,0,,,PLN06,MRPT37B2,20250114
KD-SX27BTKN,058A,37432,289,1152,N0003,FA 03,2025-01-20,1,2025-01-20,1,2025-01-17,1,DMRBT-04-03-22,K,0,,100,,2025-01-17,0,P0249890,289,0,0,,,PLN06,MRPT37B2,20250114
KD-T920BTSKN,062A,34531,500,500,N0003,FA 03,2025-01-20,1,2025-01-20,1,2025-01-20,1,KDTBT-06-04-22,K,0,,100,,2025-01-20,0,P0251418,500,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,117A,102076,110,1500,N0003,FA 03,2025-01-20,1,2025-01-20,1,2025-01-20,1,DMRBT-04-03-22,K,0,,100,,2025-01-20,0,P0249969,110,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,117A,102076,900,1500,N0003,FA 03,2025-01-21,1,2025-01-21,1,2025-01-20,1,DMRBT-04-03-22,K,0,,100,,2025-01-20,0,P0249969,900,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,117A,102076,490,1500,N0003,FA 03,2025-01-22,1,2025-01-22,1,2025-01-20,1,DMRBT-04-03-22,K,0,,100,,2025-01-20,0,P0249969,490,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,118A,103576,410,1000,N0003,FA 03,2025-01-22,1,2025-01-22,1,2025-01-22,1,DMRBT-04-03-22,K,0,,100,,2025-01-22,0,P0249970,410,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,118A,103576,590,1000,N0003,FA 03,2025-01-23,1,2025-01-23,1,2025-01-22,1,DMRBT-04-03-22,K,0,,100,,2025-01-22,0,P0249970,590,0,0,,,PLN06,MRPT37B2,20250114
KD-SR87BTKN,032A,18160,300,300,N0003,FA 03,2025-01-23,1,2025-01-23,1,2025-01-23,1,JBT1-04-04-22,K,0,,100,,2025-01-23,0,P0238752,300,0,0,,,PLN06,MRPT37B2,20250114
KD-SR87BTKN,033A,18460,10,699,N0003,FA 03,2025-01-23,1,2025-01-23,1,2025-01-24,1,JBT1-04-04-22,K,0,,100,,2025-01-24,0,P0241564,10,0,0,,,PLN06,MRPT37B2,20250114
KD-SR87BTKN,033A,18460,689,699,N0003,FA 03,2025-01-24,1,2025-01-24,1,2025-01-24,1,JBT1-04-04-22,K,0,,100,,2025-01-24,0,P0241564,689,0,0,,,PLN06,MRPT37B2,20250114
KD-T822BTEN,054A,13986,110,530,N0003,FA 03,2025-01-24,1,2025-01-24,1,2025-01-24,1,JBT1-04-04-22,K,0,,100,,2025-01-24,0,P0245470,110,0,0,,,PLN06,MRPT37B2,20250114
KD-T822BTEN,054A,13986,420,530,N0003,FA 03,2025-01-28,1,2025-01-28,1,2025-01-24,1,JBT1-04-04-22,K,0,,100,,2025-01-24,0,P0245470,420,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,059A,30486,380,480,N0003,FA 03,2025-01-28,1,2025-01-28,1,2025-01-28,1,JBT1-04-04-22,K,0,,100,,2025-01-28,0,P0247659,380,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,059A,30486,100,480,N0003,FA 03,2025-01-30,1,2025-01-30,1,2025-01-28,1,JBT1-04-04-22,K,0,,100,,2025-01-28,0,P0247659,100,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT660UMN,063A,16841,110,110,N0003,FA 03,2025-01-30,1,2025-01-30,1,2025-01-30,1,KDCBT-04-04-21,K,0,,100,,2025-01-30,0,P0230218,110,0,0,,,PLN06,MRPT37B2,20250114
KDC-MP382BTKN,044A,17421,300,300,N0003,FA 03,2025-01-30,1,2025-01-30,1,2025-01-30,1,KDCBT-04-04-21,K,0,,100,,2025-01-30,0,P0230253,300,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT209EN,088A,60761,210,210,N0003,FA 03,2025-01-30,1,2025-01-30,1,2025-01-30,1,DMRBT-04-03-22,K,0,,100,,2025-01-30,0,P0250130,210,0,0,,,PLN06,MRPT37B2,20250114
KD-X380BTSKN,058A,32341,80,255,N0003,FA 03,2025-01-30,1,2025-01-30,1,2025-01-30,1,DMRBT-04-03-22,K,0,,100,,2025-01-30,0,P0255454,80,0,0,,,PLN06,MRPT37B2,20250114
KD-X380BTSKN,058A,32341,175,255,N0003,FA 03,2025-01-31,1,2025-01-31,1,2025-01-30,1,DMRBT-04-03-22,K,0,,100,,2025-01-30,0,P0255454,175,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,119A,104576,555,555,N0003,FA 03,2025-01-31,1,2025-01-31,1,2025-01-31,1,DMRBT-04-03-22,K,0,,100,,2025-01-31,0,P0249971,555,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTMN,077A,43331,660,660,N0003,FA 03,2025-02-03,1,2025-02-03,1,2025-02-03,1,DMRBT-04-03-22,K,0,,100,,2025-02-03,0,P0252908,660,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,120A,105131,114,1060,N0003,FA 03,2025-02-03,1,2025-02-03,1,2025-02-03,1,DMRBT-04-03-22,K,0,,100,,2025-02-03,0,P0249972,114,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,120A,105131,800,1060,N0003,FA 03,2025-02-04,1,2025-02-04,1,2025-02-03,1,DMRBT-04-03-22,K,0,,100,,2025-02-03,0,P0249972,800,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,120A,105131,146,1060,N0003,FA 03,2025-02-05,1,2025-02-05,1,2025-02-03,1,DMRBT-04-03-22,K,0,,100,,2025-02-03,0,P0249972,146,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,122A,106756,653,1000,N0003,FA 03,2025-02-05,1,2025-02-05,1,2025-02-05,1,DMRBT-04-03-22,K,0,,100,,2025-02-05,0,P0249974,653,0,0,,,PLN06,MRPT37B2,20250114
KD-X280BTKN,122A,106756,347,1000,N0003,FA 03,2025-02-06,1,2025-02-06,1,2025-02-05,1,DMRBT-04-03-22,K,0,,100,,2025-02-05,0,P0249974,347,0,0,,,PLN06,MRPT37B2,20250114
KD-X380BTSKN,059A,32596,285,285,N0003,FA 03,2025-02-06,1,2025-02-06,1,2025-02-06,1,DMRBT-04-03-22,K,0,,100,,2025-02-06,0,P0257093,285,0,0,,,PLN06,MRPT37B2,20250114
KD-X482BTMN,077A,46621,166,500,N0003,FA 03,2025-02-06,1,2025-02-06,1,2025-02-06,1,DMRBT-04-03-22,K,0,,100,,2025-02-06,0,P0250053,166,0,0,,,PLN06,MRPT37B2,20250114
KD-X482BTMN,077A,46621,334,500,N0003,FA 03,2025-02-07,1,2025-02-07,1,2025-02-06,1,DMRBT-04-03-22,K,0,,100,,2025-02-06,0,P0250053,334,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT322KN,099A,58401,250,250,N0003,FA 03,2025-02-07,1,2025-02-07,1,2025-02-10,1,KWDMR-03-03-17,K,0,,100,,2025-02-10,0,P0251149,250,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT209EN,089A,60971,645,645,N0003,FA 03,2025-02-07,1,2025-02-07,1,2025-02-07,1,DMRBT-04-03-22,K,0,,100,,2025-02-07,0,P0256927,645,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT232UKN,089A,56791,370,450,N0003,FA 03,2025-02-07,1,2025-02-07,1,2025-02-10,1,DMRBT-04-03-22,K,0,,100,,2025-02-10,0,P0256929,370,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT232UKN,089A,56791,80,450,N0003,FA 03,2025-02-10,1,2025-02-10,1,2025-02-10,1,DMRBT-04-03-22,K,0,,100,,2025-02-10,0,P0256929,80,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT270UKN,032A,9799,102,102,N0003,FA 03,2025-02-10,1,2025-02-10,1,2025-02-13,1,DMRBT-04-03-22,K,0,,100,,2025-02-13,0,P0234643,102,0,0,,,PLN06,MRPT37B2,20250114
KDC-X305KN,090A,58341,585,585,N0003,FA 03,2025-02-10,1,2025-02-10,1,2025-02-10,1,KDCBT-04-04-21,K,0,,100,,2025-02-10,0,P0257185,585,0,0,,,PLN06,MRPT37B2,20250114
KDC-X305KN,091A,58926,31,580,N0003,FA 03,2025-02-10,1,2025-02-10,1,2025-02-07,1,KDCBT-04-04-21,K,0,,100,,2025-02-07,0,P0257186,31,0,0,,,PLN06,MRPT37B2,20250114
KDC-X305KN,091A,58926,549,580,N0003,FA 03,2025-02-11,1,2025-02-11,1,2025-02-07,1,KDCBT-04-04-21,K,0,,100,,2025-02-07,0,P0257186,549,0,0,,,PLN06,MRPT37B2,20250114
KD-T920BTSKN,064A,35396,250,735,N0003,FA 03,2025-02-11,1,2025-02-11,1,2025-02-11,1,KDTBT-06-04-22,K,0,,100,,2025-02-11,0,P0257465,250,0,0,,,PLN06,MRPT37B2,20250114
KD-T920BTSKN,064A,35396,485,735,N0003,FA 03,2025-02-12,1,2025-02-12,1,2025-02-11,1,KDTBT-06-04-22,K,0,,100,,2025-02-11,0,P0257465,485,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,060A,30966,315,485,N0003,FA 03,2025-02-12,1,2025-02-12,1,2025-02-12,1,JBT1-04-04-22,K,0,,100,,2025-02-12,0,P0247660,315,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,060A,30966,170,485,N0003,FA 03,2025-02-13,1,2025-02-13,1,2025-02-12,1,JBT1-04-04-22,K,0,,100,,2025-02-12,0,P0247660,170,0,0,,,PLN06,MRPT37B2,20250114
KD-SX27BTKN,059A,38584,630,768,N0003,FA 03,2025-02-13,1,2025-02-13,1,2025-02-12,1,DMRBT-04-03-22,K,0,,100,,2025-02-12,0,P0249891,630,0,0,,,PLN06,MRPT37B2,20250114
KD-SX27BTKN,059A,38584,138,768,N0003,FA 03,2025-02-14,1,2025-02-14,1,2025-02-12,1,DMRBT-04-03-22,K,0,,100,,2025-02-12,0,P0249891,138,0,0,,,PLN06,MRPT37B2,20250114
KD-SR87BTKN,035A,19660,300,300,N0003,FA 03,2025-02-14,1,2025-02-14,1,2025-02-13,1,JBT1-04-04-22,K,0,,100,,2025-02-13,0,P0241566,300,0,0,,,PLN06,MRPT37B2,20250114
U340BMSJN,066A,6161,120,120,N0003,FA 03,2025-02-14,1,2025-02-14,1,2025-02-13,1,KWDMR-03-03-17,K,0,,100,,2025-02-13,0,P0248678,120,0,0,,,PLN06,MRPT37B2,20250114
U342BTJN,040A,8581,240,240,N0003,FA 03,2025-02-14,1,2025-02-14,1,2025-02-14,1,KDCBT-04-04-21,K,0,,100,,2025-02-14,0,P0248685,240,0,0,,,PLN06,MRPT37B2,20250114
U382BTJN,037A,14941,1,300,N0003,FA 03,2025-02-14,1,2025-02-14,1,2025-02-14,1,KDCBT-04-04-21,K,0,,100,,2025-02-14,0,P0255785,1,0,0,,,PLN06,MRPT37B2,20250114
U382BTJN,037A,14941,299,300,N0003,FA 03,2025-02-17,1,2025-02-17,1,2025-02-14,1,KDCBT-04-04-21,K,0,,100,,2025-02-14,0,P0255785,299,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT640UEN,063A,18676,100,100,N0003,FA 03,2025-02-17,1,2025-02-17,1,2025-02-24,1,KBT1-04-04-17,K,0,,100,,2025-02-24,0,P0244866,100,0,0,,,PLN06,MRPT37B2,20250114
KD-T752BTMN,048A,15816,300,300,N0003,FA 03,2025-02-17,1,2025-02-17,1,2025-02-14,1,JBT1-04-04-22,K,0,,100,,2025-02-14,0,P0247673,300,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,061A,31451,100,485,N0003,FA 03,2025-02-17,1,2025-02-17,1,2025-02-17,1,JBT1-04-04-22,K,0,,100,,2025-02-17,0,P0247662,100,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,061A,31451,385,485,N0003,FA 03,2025-02-18,1,2025-02-18,1,2025-02-17,1,JBT1-04-04-22,K,0,,100,,2025-02-17,0,P0247662,385,0,0,,,PLN06,MRPT37B2,20250114
KD-T925BTSKN,036A,8216,100,100,N0003,FA 03,2025-02-18,1,2025-02-18,1,2025-02-17,1,KDTBT-06-04-22,K,0,,100,,2025-02-17,0,P0246089,100,0,0,,,PLN06,MRPT37B2,20250114
KD-T702BTEN,099A,53361,299,335,N0003,FA 03,2025-02-18,1,2025-02-18,1,2025-02-24,1,JBT1-04-04-17,K,0,,95,,2025-02-24,0,P0247650,299,0,0,,,PLN06,MRPT37B2,20250114
KD-T702BTEN,099A,53361,36,335,N0003,FA 03,2025-02-19,1,2025-02-19,1,2025-02-24,1,JBT1-04-04-17,K,0,,95,,2025-02-24,0,P0247650,36,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTEN,074A,53206,620,620,N0003,FA 03,2025-02-19,1,2025-02-19,1,2025-02-20,1,DMRBT-04-03-22,K,0,,100,,2025-02-20,0,P0249987,620,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTEN,075A,53826,141,200,N0003,FA 03,2025-02-19,1,2025-02-19,1,2025-02-20,1,DMRBT-04-03-22,K,0,,100,,2025-02-20,0,P0249988,141,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTEN,075A,53826,59,200,N0003,FA 03,2025-02-20,1,2025-02-20,1,2025-02-20,1,DMRBT-04-03-22,K,0,,100,,2025-02-20,0,P0249988,59,0,0,,,PLN06,MRPT37B2,20250114
KD-X282BTEN,076A,54026,455,455,N0003,FA 03,2025-02-20,1,2025-02-20,1,2025-02-27,1,DMRBT-04-03-22,K,0,,100,,2025-02-27,0,P0249989,455,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT209EN,090A,61616,285,1015,N0003,FA 03,2025-02-20,1,2025-02-20,1,2025-02-24,1,DMRBT-04-03-22,K,0,,100,,2025-02-24,0,P0256928,285,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT209EN,090A,61616,730,1015,N0003,FA 03,2025-02-21,1,2025-02-21,1,2025-02-24,1,DMRBT-04-03-22,K,0,,100,,2025-02-24,0,P0256928,730,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT408MN,116A,84356,70,200,N0003,FA 03,2025-02-21,1,2025-02-21,1,2025-02-26,1,DMRBT-04-03-22,K,0,,100,,2025-02-26,0,P0257293,70,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT408MN,116A,84356,130,200,N0003,FA 03,2025-02-24,1,2025-02-24,1,2025-02-26,1,DMRBT-04-03-22,K,0,,100,,2025-02-26,0,P0257293,130,0,0,,,PLN06,MRPT37B2,20250114
KMR-M332BTKN,068A,39311,230,230,N0003,FA 03,2025-02-24,1,2025-02-24,1,2025-02-26,1,KMR-03-03-22,K,0,,93,,2025-02-26,0,P0255765,230,0,0,,,PLN06,MRPT37B2,20250114
KD-SR87BTKN,036A,19960,201,201,N0003,FA 03,2025-02-24,1,2025-02-24,1,2025-02-27,1,JBT1-04-04-22,K,0,,100,,2025-02-27,0,P0242652,201,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,062A,31936,200,200,N0003,FA 03,2025-02-24,1,2025-02-24,1,2025-02-27,1,JBT1-04-04-22,K,0,,100,,2025-02-27,0,P0247663,200,0,0,,,PLN06,MRPT37B2,20250114
KD-T822BTEN,055A,14516,20,330,N0003,FA 03,2025-02-24,1,2025-02-24,1,2025-02-27,1,JBT1-04-04-22,K,0,,100,,2025-02-27,0,P0246076,20,0,0,,,PLN06,MRPT37B2,20250114
KD-T822BTEN,055A,14516,310,330,N0003,FA 03,2025-02-25,1,2025-02-25,1,2025-02-27,1,JBT1-04-04-22,K,0,,100,,2025-02-27,0,P0246076,310,0,0,,,PLN06,MRPT37B2,20250114
KD-T920BTSKN,065A,36131,435,435,N0003,FA 03,2025-02-25,1,2025-02-25,1,2025-02-27,1,KDTBT-06-04-22,K,0,,100,,2025-02-27,0,P0258506,435,0,0,,,PLN06,MRPT37B2,20250114
KDC-X305KN,092A,59506,55,115,N0003,FA 03,2025-02-25,1,2025-02-25,1,2025-02-24,1,KDCBT-04-04-21,K,0,,100,,2025-02-24,0,P0257187,55,0,0,,,PLN06,MRPT37B2,20250114
KDC-X305KN,092A,59506,60,115,N0003,FA 03,2025-02-26,1,2025-02-26,1,2025-02-24,1,KDCBT-04-04-21,K,0,,100,,2025-02-24,0,P0257187,60,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT660UMN,064A,16951,200,200,N0003,FA 03,2025-02-26,1,2025-02-26,1,2025-02-28,1,KDCBT-04-04-21,K,0,,100,,2025-02-28,0,P0230219,200,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT560UMN,059A,14941,200,200,N0003,FA 03,2025-02-26,1,2025-02-26,1,2025-02-28,1,KDCBT-04-04-21,K,0,,100,,2025-02-28,0,P0248067,200,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT460UEN,053A,11136,260,260,N0003,FA 03,2025-02-26,1,2025-02-26,1,2025-03-03,1,KDCBT-04-04-21,K,0,,100,,2025-03-03,0,P0248044,260,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT232UKN,091A,57441,80,510,N0003,FA 03,2025-02-26,1,2025-02-26,1,2025-03-05,1,DMRBT-04-03-22,K,0,,100,,2025-03-05,0,P0256931,80,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT232UKN,091A,57441,430,510,N0003,FA 03,2025-02-27,1,2025-02-27,1,2025-03-05,1,DMRBT-04-03-22,K,0,,100,,2025-03-05,0,P0256931,430,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT332UKN,124A,117181,350,350,N0003,FA 03,2025-02-27,1,2025-02-27,1,2025-02-24,1,DMRBT-04-03-22,K,0,,100,,2025-02-24,0,P0250180,350,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT270UKN,033A,9901,20,522,N0003,FA 03,2025-02-27,1,2025-02-27,1,2025-03-06,1,DMRBT-04-03-22,K,0,,100,,2025-03-06,0,P0234644,20,0,0,,,PLN06,MRPT37B2,20250114
KMM-BT270UKN,033A,9901,502,522,N0003,FA 03,2025-02-28,1,2025-02-28,1,2025-03-06,1,DMRBT-04-03-22,K,0,,100,,2025-03-06,0,P0234644,502,0,0,,,PLN06,MRPT37B2,20250114
KD-T702BTEN,100A,53696,100,100,N0003,FA 03,2025-02-28,1,2025-02-28,1,2025-03-03,1,JBT1-04-04-17,K,0,,95,,2025-03-03,0,P0247651,100,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,063A,32136,200,200,N0003,FA 03,2025-02-28,1,2025-02-28,1,2025-03-03,1,JBT1-04-04-22,K,0,,100,,2025-03-03,0,P0249895,200,0,0,,,PLN06,MRPT37B2,20250114
KD-T720BTKN,064A,32336,800,800,N0003,FA 03,2025-03-03,1,2025-03-03,1,2025-03-03,1,JBT1-04-04-22,K,0,,100,,2025-03-03,0,P0249896,800,0,0,,,PLN06,MRPT37B2,20250114
KD-T920BTSKN,066A,36566,215,215,N0003,FA 03,2025-03-03,1,2025-03-03,1,2025-03-03,1,KDTBT-06-04-22,K,0,,100,,2025-03-03,0,P0258507,215,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT665UEN,028A,3086,100,100,N0003,FA 03,2025-03-03,1,2025-03-03,1,2025-03-04,1,KDCBT-04-04-22,K,0,,100,,2025-03-04,0,P0226325,100,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT660UMN,065A,17151,100,100,N0003,FA 03,2025-03-03,1,2025-03-03,1,2025-03-04,1,KDCBT-04-04-21,K,0,,100,,2025-03-04,0,P0230220,100,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT282UKN,094A,59436,330,420,N0003,FA 03,2025-03-03,1,2025-03-03,1,2025-03-04,1,KDCBT-04-04-21,K,0,,100,,2025-03-04,0,P0250085,330,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT282UKN,094A,59436,90,420,N0003,FA 03,2025-03-04,1,2025-03-04,1,2025-03-04,1,KDCBT-04-04-21,K,0,,100,,2025-03-04,0,P0250085,90,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,079A,63082,900,900,N0003,FA 03,2025-03-04,1,2025-03-04,1,2025-03-04,1,KDCBT-04-04-21,K,0,,100,,2025-03-04,0,P0258685,900,0,0,,,PLN06,MRPT37B2,20250114
KD-SR87BTKN,037A,20161,399,399,N0003,FA 03,2025-03-04,1,2025-03-04,1,2025-03-05,1,JBT1-04-04-22,K,0,,100,,2025-03-05,0,P0242653,399,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,080A,63982,210,684,N0003,FA 03,2025-03-04,1,2025-03-04,1,2025-03-07,1,KDCBT-04-04-21,K,0,,100,,2025-03-07,0,P0258686,210,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,080A,63982,474,684,N0003,FA 03,2025-03-05,1,2025-03-05,1,2025-03-07,1,KDCBT-04-04-21,K,0,,100,,2025-03-07,0,P0258686,474,0,0,,,PLN06,MRPT37B2,20250114
KDC-BT370UKN,081A,64666,666,666,N0003,FA 03,2025-03-05,1,2025-03-05,1,2025-03-07,1,KDCBT-04-04-21,K,0,,100,,2025-03-07,0,P0258687,666,0,0,,,PLN06,MRPT37B2,20250114
U342BTJN,041A,8821,420,420,N0003,FA 03,2025-03-05,1,2025-03-05,1,2025-03-10,1,KDCBT-04-04-21,K,0,,100,,2025-03-10,0,P0248686,420,0,0,,,PLN06,MRPT37B2,20250114
U382BTJN,038A,15241,38,300,N0003,FA 03,2025-03-05,1,2025-03-05,1,2025-03-10,1,KDCBT-04-04-21,K,0,,100,,2025-03-10,0,P0255786,38,0,0,,,PLN06,MRPT37B2,20250114
U382BTJN,038A,15241,262,300,N0003,FA 03,2025-03-06,1,2025-03-06,1,2025-03-10,1,KDCBT-04-04-21,K,0,,100,,2025-03-10,0,P0255786,262,0,0,,,PLN06,MRPT37B2,20250114
KD-T925BTSKN,037A,8316,100,100,N0003,FA 03,2025-03-06,1,2025-03-06,1,2025-03-10,1,KDTBT-06-04-22,K,0,,100,,2025-03-10,0,P0247723,100,0,0,,,PLN06,MRPT37B2,20250114
KMM-X705KN,059A,24851,300,300,N0004,FA 04,2025-01-08,1,2025-01-08,1,2025-01-08,1,DABHD-01-01-22,K,300,,90,,2025-01-08,5122361,P0255905,300,0,300,,,PLN06,MRPT37B2,20250114
KDC-X705KN,050A,19421,491,515,N0004,FA 04,2025-01-08,1,2025-01-08,1,2025-01-08,1,DABHD-01-01-22,K,491,,90,,2025-01-08,5122359,P0251116,491,0,491,,,PLN06,MRPT37B2,20250114
KDC-X705KN,050A,19421,24,515,N0004,FA 04,2025-01-09,1,2025-01-09,1,2025-01-08,1,DABHD-01-01-22,K,24,,90,,2025-01-08,5122359,P0251116,24,0,24,,,PLN06,MRPT37B2,20250114
